OID,Year,Date,ID,UTMEast,UTMNorth,Sex,Weight,SVL,TailLength,TotalLength,TailStatus,ReproStatus,#FolliclesOrEggs
22534,2021,2021-08-02,2021-08-02.02,468870,2864948,,,,,,,,
22536,2021,2021-08-02,2021-08-02.03,,,Female,113,61.5,10.0,71.5,,,
22537,2021,2021-08-02,2021-08-02.03,471869,2864163,,,,,,,,
22539,2021,2021-08-02,2021-08-02.04,,,Female,163,66.5,10.1,76.6,,,
22540,2021,2021-08-02,2021-08-02.04,471656,2864259,,,,,,,,
22541,2021,2021-08-02,2021-08-02.05,468856,2866918,,,,,,,,
22542,2021,2021-08-03,2021-08-02.05,,,Female,163,70.4,9.4,79.8,,,
22544,2021,2021-08-02,2021-08-02.06,468882,2864841,,,,,,,,
22545,2021,2021-08-03,2021-08-02.06,,,Male,131,66.2,9.3,75.5,,,
22546,2021,2021-08-02,2021-08-02.07,473704,2875217,,,,,,,,
22547,2021,2021-08-03,2021-08-02.07,,,Male,119,66.2,9.4,75.6,,,
22548,2021,2021-08-02,2021-08-02.08,473704,2875217,,,,,,,,
22549,2021,2021-08-03,2021-08-02.08,,,Male,104,62.8,8.6,71.4,,,
22550,2021,2021-08-02,2021-08-02.09,473704,2875217,,,,,,,,
22551,2021,2021-08-11,2021-08-10.16,,,Female,27800,386.6,21.6,408.2,Intact,,
22552,2021,2021-08-02,2021-08-02.10,473704,2875217,,,,,,,,
22553,2021,2021-08-11,2021-08-10.17,,,Male,79,63.0,9.3,72.3,Intact,,
22554,2021,2021-08-02,2021-08-02.11,473704,2875217,,,,,,,,
22555,2021,2021-08-04,2021-08-02.11,,,Female,117,66.7,9.0,75.7,,,
22558,2021,2021-08-02,2021-08-02.12,473704,2875217,,,,,,,,
22559,2021,2021-08-04,2021-08-02.12,,,Female,108,59.9,8.4,68.3,,,
22562,2021,2021-08-02,2021-08-02.13,473704,2875217,,,,,,,,
22563,2021,2021-08-11,2021-08-11.10,,,Male,115,68.9,10.3,79.2,Intact,,
22564,2021,2021-08-02,2021-08-02.14,473704,2875217,,,,,,,,
22565,2021,2021-08-12,2021-08-11.11,,,Male,92,62.7,9.2,71.9,Intact,,
22566,2021,2021-08-02,2021-08-02.15,468790,2871902,Female,,,,,,,
22567,2021,2021-08-04,2021-08-02.15,,,Female,133,66.8,9.4,76.2,,,
22569,2021,2021-09-09,2021-08-02.15,,,Female,140,65.0,8.8,73.8,Intact,,
22570,2021,2021-08-02,2021-08-02.16,473704,2875217,,,,,,,,
22571,2021,2021-08-04,2021-08-02.16,,,Female,104,63.3,8.7,72.0,,,
22574,2021,2021-08-02,2021-08-02.17,473704,2875217,,,,,,,,
22575,2021,2021-08-04,2021-08-02.17,,,Female,109,62.3,9.3,71.6,,,
22578,2021,2021-08-02,2021-08-02.18,468945,2871049,,,,,320.0,,,
22579,2021,2021-08-12,2021-08-11.12,,,Male,124,66.8,9.4,76.2,Intact,,
22580,2021,2021-08-04,2021-08-02.18,,,Female,4882,189.8,28.0,217.8,Intact,Primary,
22581,2021,2021-08-02,2021-08-02.19,508187,2842719,,,,,320.0,Intact,,
22603,2021,2021-08-03,2021-08-03.08,498013,2859644,,,,,,,,
22604,2021,2021-08-12,2021-08-11.13,,,Female,116,69.4,9.4,78.8,Intact,,
22605,2021,2021-08-03,2021-08-03.09,468875,2870989,,,,,,,,
22606,2021,2021-08-04,2021-08-03.09,,,Female,115,63.9,9.7,73.6,,,
22609,2021,2021-08-03,2021-08-03.10,468874,2865177,,,,,,,,
22610,2021,2021-08-20,2021-08-16.02,,,Male,108,62.8,9.3,72.1,,,
22611,2021,2021-08-03,2021-08-03.11,473727,2870576,,,,,,,,
22612,2021,2021-08-20,2021-08-19.19,,,Male,3800,206.5,29.0,235.5,Intact,,
22649,2021,2021-08-05,2021-08-05.05,467788,2864811,,,,,,,,
22650,2021,2021-08-06,2021-08-05.05,,,Female,155,71.4,10.4,81.8,Intact,,
22651,2021,2021-08-05,2021-08-05.06,465595,2865054,,,,,,,,
22652,2021,2021-08-06,2021-08-05.06,,,Male,122,66.8,9.5,76.3,Intact,,
22653,2021,2021-08-05,2021-08-05.07,466875,2864805,,,,,,,,
22654,2021,2021-08-06,2021-08-05.07,,,Male,111,66.8,9.1,75.9,Intact,,
22655,2021,2021-08-05,2021-08-05.08,466875,2864805,,,,,,,,
22656,2021,2021-08-06,2021-08-05.08,,,Female,166,72.5,10.4,82.9,Intact,,
22657,2021,2021-08-05,2021-08-05.09,466613,2864789,,,,,,,,
22658,2021,2021-08-06,2021-08-05.09,,,Male,128,66.3,9.3,75.6,Intact,,
22668,2021,2021-08-06,2021-08-06.04,468869,2866723,,,,,,,,
22669,2021,2021-08-06,2021-08-06.04,,,Male,176,69.7,9.6,79.3,Intact,,
22670,2021,2021-08-06,2021-08-06.05,473308,2873865,,,,,,,,
22671,2021,2021-08-08,2021-08-06.05,,,Female,110,67.5,8.8,76.3,,,
22673,2021,2021-08-06,2021-08-06.06,466766,2864792,,,,,,,,
22674,2021,2021-08-10,2021-08-06.06,,,Female,5500,252.0,32.0,284.0,Intact,,
22675,2021,2021-08-07,2021-08-07.01,473737,2872992,,,,,,,,
22676,2021,2021-08-08,2021-08-07.01,,,Female,110,63.1,9.6,72.7,,,
22677,2021,2021-08-07,2021-08-07.02,490246,2860558,,,,,,,,
22678,2021,2021-08-07,2021-08-07.02,,,Female,112,63.8,8.9,72.7,,,
22679,2021,2021-08-08,2021-08-08.01,553867,2814671,,,,,,,,
22681,2021,2021-08-13,2021-08-08.01,,,Male,1704,143.2,20.3,163.5,Intact,Undeveloped,
22682,2021,2021-08-08,2021-08-08.02,473489,2886843,,,,,,,,
22683,2021,2021-08-10,2021-08-08.02,,,Male,184,67.9,9.7,77.6,Intact,,
22684,2021,2021-08-08,2021-08-08.03,467777,2864731,,,,,,,,
22685,2021,2021-08-10,2021-08-08.03,,,Male,154,66.1,9.7,75.8,Intact,,
22686,2021,2021-08-08,2021-08-08.04,467810,2864795,,,,,,,,
22687,2021,2021-08-10,2021-08-08.04,,,Female,12500,287.0,37.5,324.5,Intact,,
22688,2021,2021-08-08,2021-08-08.05,498013,2859644,,,,,,,,
22689,2021,2021-08-20,2021-08-19.20,,,Female,5300,203.5,26.5,230.0,Intact,,
22690,2021,2021-08-09,2021-08-09.01,471438,2875073,,,,,,,,
22691,2021,2021-08-10,2021-08-09.01,,,Female,173,71.5,10.5,82.0,Intact,,
22692,2021,2021-08-12,2021-08-09.01,,,Female,,,,,Intact,,
22693,2021,2021-08-09,2021-08-09.02,467670,2864574,,,,,,,,
22694,2021,2021-08-10,2021-08-09.02,,,Female,125,62.2,8.5,70.7,Intact,,
22695,2021,2021-08-09,2021-08-09.03,468875,2865082,,,,,,,,
22696,2021,2021-08-10,2021-08-09.03,,,Male,131,62.1,8.6,70.7,Intact,,
22697,2021,2021-08-09,2021-08-09.04,473729,2873473,,,,,,,,
22698,2021,2021-08-10,2021-08-09.04,,,Female,108,56.8,8.2,65.0,Intact,,
22699,2021,2021-08-12,2021-08-09.04,,,Female,,,,,Intact,,
22701,2021,2021-08-09,2021-08-09.05,473701,2875441,,,,,,,,
22702,2021,2021-08-10,2021-08-09.05,,,Female,91,58.0,8.5,66.5,Intact,,
22703,2021,2021-08-11,2021-08-09.05,,,Female,91,,,,Intact,,
22705,2021,2021-08-09,2021-08-09.06,473737,2871966,,,,,,,,
22706,2021,2021-08-11,2021-08-09.06,,,Female,111,67.2,9.8,77.0,Intact,,
22707,2021,2021-08-12,2021-08-09.06,,,Female,,,,,Intact,,
22709,2021,2021-08-09,2021-08-09.07,473735,2873505,,,,,,,,
22710,2021,2021-08-20,2021-08-20.18,,,Male,104,63.3,9.4,72.7,Intact,,
22711,2021,2021-08-09,2021-08-09.08,473741,2873315,,,,,,,,
22712,2021,2021-08-22,2021-08-20.24,,,Male,2100,160.6,22.4,183.0,Intact,,
22713,2021,2021-08-09,2021-08-09.09,468875,2871067,Female,,,,,,,
22714,2021,2021-08-11,2021-08-09.09,,,Female,133,70.0,10.0,80.0,Intact,,
22715,2021,2021-08-12,2021-08-09.09,,,Female,,,,,Intact,,
22716,2021,2021-09-09,2021-08-09.09,,,Female,125,63.7,9.0,72.7,Intact,,
22717,2021,2021-08-09,2021-08-09.10,473688,2876203,,,,,,,,
22718,2021,2021-08-22,2021-08-21.02,,,Male,103,62.4,8.3,70.7,Intact,,
22719,2021,2021-08-09,2021-08-09.11,473687,2876203,,,,,,,,
22720,2021,2021-08-11,2021-08-09.11,,,Female,116,68.0,10.8,78.8,Intact,,
22722,2021,2021-08-09,2021-08-09.12,470600,2875076,,,,,,,,
22723,2021,2021-08-22,2021-08-21.03,,,Male,128,64.4,9.1,73.5,Intact,,
22748,2021,2021-08-10,2021-08-10.14,473679,2876548,,,,,,,,
22749,2021,2021-08-22,2021-08-22.01,,,Male,154,64.5,9.0,73.5,Intact,,
22750,2021,2021-08-10,2021-08-10.15,473669,2877170,,,,,,,,
22751,2021,2021-08-11,2021-08-10.15,,,Female,107,64.0,9.9,73.9,Intact,,
22753,2021,2021-08-10,2021-08-10.16,501154,2859325,,,,,,,,
22755,2021,2021-08-10,2021-08-10.17,472372,2875068,,,,,,,,
22757,2021,2021-08-10,2021-08-10.18,473146,2875066,,,,,,,,
22758,2021,2021-08-11,2021-08-10.18,,,Female,121,68.1,11.3,79.4,Intact,,
22759,2021,2021-08-12,2021-08-10.18,,,Female,,,,,Intact,,
22760,2021,2021-08-10,2021-08-10.19,473550,2883332,,,,,,,,
22761,2021,2021-08-11,2021-08-10.19,,,Female,125,68.6,10.5,79.1,Intact,,
22790,2021,2021-08-11,2021-08-11.10,468875,2864889,,,,,,,,
22792,2021,2021-08-11,2021-08-11.11,468880,2864985,,,,,,,,
22794,2021,2021-08-11,2021-08-11.12,470506,2864819,,,,,,,,
22796,2021,2021-08-11,2021-08-11.13,473556,2882915,,,,,,,,
22798,2021,2021-08-11,2021-08-11.14,473697,2875643,,,,,,,,
22800,2021,2021-08-13,2021-08-11.14,,,Female,88,60.3,8.9,69.2,,,
22801,2021,2021-08-11,2021-08-11.15,494825,2860031,,,,,,,,
22802,2021,2021-08-17,2021-08-11.15,,,Female,5800,212.5,29.6,242.1,,,
22836,2021,2021-08-12,2021-08-12.12,468843,2872704,,,,,,,,
22837,2021,2021-08-17,2021-08-12.12,,,Female,146,74.4,10.3,84.7,,,
22839,2021,2021-09-09,2021-08-12.12,,,Female,145,,,,Intact,,
22840,2021,2021-08-12,2021-08-12.13,520302,2798893,Female,90,58.5,7.8,66.3,,,
22874,2021,2021-08-14,2021-08-14.01,508655,2782319,Male,4180,181.8,24.6,206.4,,,
22875,2021,2021-08-14,2021-08-14.02,519567,2802149,Male,100,56.8,4.8,61.6,Broken,,
22876,2021,2021-08-15,2021-08-15.01,467838,2871856,,,,,,,,
22877,2021,2021-08-16,2021-08-15.01,,,Female,107,62.0,8.5,70.5,Intact,,
22879,2021,2021-08-15,2021-08-15.02,516265,2850337,,,,,,,,
22880,2021,2021-08-20,2021-08-15.02,,,Female,4600,200.0,28.5,228.8,Intact,,
22881,2021,2021-08-16,2021-08-16.01,471975,2875071,,,,,,,,
22882,2021,2021-08-20,2021-08-16.01,,,Female,120,63.1,9.5,72.6,Intact,,
22883,2021,2021-08-26,2021-08-16.01,,,Female,,,,,Intact,,
22884,2021,2021-08-16,2021-08-16.02,473696,2875704,,,,,,,,
22886,2021,2021-08-16,2021-08-16.03,473697,2875643,,,,,,,,
22887,2021,2021-08-20,2021-08-16.03,,,Female,105,63.2,8.7,71.9,Intact,,
22955,2021,2021-08-18,2021-08-18.15,568522,2816375,,,137.0,18.0,155.0,,,
22956,2021,2021-08-18,2021-08-18.15,,,Female,1290,121.6,17.2,138.8,Intact,Undeveloped,
23011,2021,2021-08-19,2021-08-19.19,514791,2851917,,,,,,,,
23013,2021,2021-08-19,2021-08-19.20,513187,2853633,,,,,,,,
23015,2021,2021-08-19,2021-08-19.21,473708,2875087,,,,,,,,
23016,2021,2021-08-22,2021-08-19.21,,,Female,104,62.1,8.6,70.7,Intact,,
23054,2021,2021-08-20,2021-08-20.16,,,Female,164,69.4,9.8,79.2,Intact,,
23055,2021,2021-08-20,2021-08-20.16,464368,2865508,,,,,,,,
23056,2021,2021-08-20,2021-08-20.17,,,Female,136,67.9,9.1,77.0,Intact,,
23057,2021,2021-08-20,2021-08-20.17,465177,2865209,,,,,,,,
23058,2021,2021-08-20,2021-08-20.18,468727,2864817,,,,,,,,
23060,2021,2021-08-20,2021-08-20.19,,,Male,314,83.1,11.7,94.8,Intact,,
23061,2021,2021-08-20,2021-08-20.19,468093,2864809,,,,,,,,
23062,2021,2021-08-20,2021-08-20.20,,,Male,217,74.5,10.7,85.2,Intact,,
23063,2021,2021-08-20,2021-08-20.20,468340,2864803,,,,,,,,
23064,2021,2021-08-20,2021-08-20.21,,,Male,123,64.1,9.1,73.2,Intact,,
23065,2021,2021-08-20,2021-08-20.21,468104,2864810,,,,,,,,
23066,2021,2021-08-20,2021-08-20.22,,,Male,137,65.7,9.1,74.8,Intact,,
23067,2021,2021-08-20,2021-08-20.22,468808,2864803,,,,,,,,
23068,2021,2021-08-20,2021-08-20.23,465526,2865078,,,,,,,,
23069,2021,2021-08-20,2021-08-20.23,,,Female,168,66.7,9.6,76.3,,,
23070,2021,2021-08-20,2021-08-20.24,468919,2864807,,,,,,,,
23072,2021,2021-08-20,2021-08-20.25,515214,2851464,,,,,,,,
23073,2021,2021-08-26,2021-08-20.25,,,Female,2500,183.0,21.0,204.0,Intact,,
23074,2021,2021-08-21,2021-08-21.01,508611,2861099,,,,,,,,
23075,2021,2021-08-27,2021-08-21.01,,,Male,195,79.7,10.8,90.5,,,
23076,2021,2021-08-21,2021-08-21.02,512851,2849197,,,,,,,,
23078,2021,2021-08-21,2021-08-21.03,464692,2865389,,,,,,,,
23080,2021,2021-08-21,2021-08-21.04,473733,2868831,,,,,,,,
23081,2021,2021-08-22,2021-08-21.04,,,Female,103,67.2,9.0,76.2,Intact,,
23082,2021,2021-08-22,2021-08-22.01,473707,2875036,,,,,,,,
23084,2021,2021-08-22,2021-08-22.02,481323,2861569,,,,,,,,
23085,2021,2021-08-24,2021-08-22.02,,,Female,29900,429.0,50.0,479.0,Intact,,
23124,2021,2021-08-24,2021-08-24.17,473738,2867743,,,,,,,,
23125,2021,2021-08-24,2021-08-24.17,,,Female,115,62.6,9.0,71.6,,,
23126,2021,2021-08-26,2021-08-24.17,,,Female,,,,,Intact,,
23140,2021,2021-06-28,2021-06-18.10,,,Male,3552,178.7,24.6,203.3,Intact,Flaccid,
23148,2021,2021-06-28,2021-06-18.11,,,Female,3604,180.4,24.2,204.6,Intact,Undeveloped,
23150,2021,2021-07-27,2021-07-26.10,,,Male,619,209.7,36.5,246.2,Intact,Flaccid,
23158,2021,2021-08-01,2021-07-29.27,,,Male,4770,194.6,31.2,225.8,Intact,Flaccid,
23174,2021,2021-08-28,2021-08-27.08,,,Female,2600,175.0,20.5,195.5,Intact,,
23187,2021,2021-07-22,2021-07-20.38,,,Female,29400,383.0,50.6,433.6,Intact,Primary,
23189,2021,2021-07-29,2021-07-28.39,,,Male,1866,145.2,21.2,166.4,Intact,Flaccid,
23190,2021,2021-08-27,2021-08-27.08,482462,2861436,,,,,,,,
23191,2021,2021-08-29,2021-08-29.01,516970,2790127,,,,,,,,
23193,2021,2021-07-29,2021-07-28.49,,,Female,7526,209.5,30.1,239.6,,Primary,
23197,2021,2021-08-30,2021-08-30.02,468858,2871290,Male,,,,,,,
23198,2021,2021-08-31,2021-08-30.02,,,Male,5000,206.0,31.0,237.0,,,
23199,2021,2021-07-29,2021-07-29.11,,,Male,1774,146.5,21.6,168.1,,Flaccid,
23202,2021,2021-08-01,2021-07-30.29,,,Female,5380,217.1,29.5,246.6,Intact,Primary,
23223,2021,2021-08-31,2021-08-31.09,473734,2872798,,,,,,,,
23224,2021,2021-09-01,2021-08-31.09,,,Male,270,81.5,11.8,93.3,,,
23225,2021,2021-08-31,2021-08-31.10,468863,2868543,,,,,,,,
23226,2021,2021-09-01,2021-08-31.10,,,Male,105,61.4,9.1,70.5,,,
23227,2021,2021-08-31,2021-08-31.11,515685,2850959,,,,,,,,
23228,2021,2021-09-01,2021-08-31.11,,,Male,3100,173.5,23.2,196.7,,,
23259,2021,2021-09-01,2021-09-01.11,469524,2864811,,,,,,,,
23261,2021,2021-09-02,2021-09-01.11,,,Female,241,81.1,11.7,92.8,,,
23262,2021,2021-09-02,2021-09-01.12,478523,2861884,,,,,,,,
23263,2021,2021-09-02,2021-09-01.12,,,Female,200,77.4,10.6,88.0,,,
23303,2021,2021-09-02,2021-09-02.14,468879,2868992,,,,,,,,
23304,2021,2021-09-03,2021-09-02.14,,,Female,2600,169.5,21.4,190.9,,,
23320,2021,2021-09-03,2021-09-03.06,472723,2874959,,,,,,,,
23321,2021,2021-09-07,2021-09-03.06,,,Male,90,64.4,9.2,73.6,,,
23322,2021,2021-09-03,2021-09-03.07,472723,2874959,,,,,,,,
23323,2021,2021-09-07,2021-09-03.07,,,Female,75,59.3,8.4,67.7,,,
23325,2021,2021-09-03,2021-09-03.08,472723,2874959,,,,,,,,
23326,2021,2021-09-07,2021-09-03.08,,,Male,104,61.4,8.5,69.9,,,
23327,2021,2021-09-03,2021-09-03.09,472723,2874959,,,,,,,,
23328,2021,2021-09-07,2021-09-03.09,,,Male,88,58.7,8.8,67.5,,,
23329,2021,2021-09-03,2021-09-03.10,468919,2874140,,,,,,,,
23330,2021,2021-09-07,2021-09-03.10,,,Male,1300,143.0,18.2,161.2,,,
23331,2021,2021-09-03,2021-09-03.11,465756,2864997,,,,,,,,
23332,2021,2021-09-07,2021-09-03.11,,,Female,124,64.0,9.0,73.0,,,
23333,2021,2021-09-05,2021-09-05.01,473737,2873359,,,,,,,,
23334,2021,2021-09-07,2021-09-05.01,,,Male,3300,180.5,24.7,205.2,,,
23335,2021,2021-09-05,2021-09-05.02,473722,2874388,,,,,,,,
23336,2021,2021-09-07,2021-09-05.02,,,Male,137,67.0,9.6,76.6,,,
23337,2021,2021-09-05,2021-09-05.03,473722,2874388,,,,,,,,
23338,2021,2021-09-07,2021-09-05.03,,,Male,159,67.8,10.3,78.1,,,
23339,2021,2021-09-05,2021-09-05.04,473724,2874185,,,,,,,,
23340,2021,2021-09-07,2021-09-05.04,,,Male,171,68.5,10.4,78.9,,,
23341,2021,2021-09-05,2021-09-05.05,472628,2875066,,,,,,,,
23342,2021,2021-09-07,2021-09-05.05,,,Male,206,75.4,11.0,86.4,,,
23349,2021,2021-09-07,2021-09-07.03,472806,2863731,,,,,,,,
23350,2021,2021-09-08,2021-09-07.03,,,Male,303,83.9,13.0,96.9,,,
23405,2021,2021-09-16,2020-09-09.12,,,Female,,,,,Broken,,
23435,2021,2021-06-07,2021-06-01.03,,,Female,4096,251.0,26.5,277.5,Intact,Primary,
23441,2021,2021-06-07,2021-06-02.05,,,Female,5350,194.1,27.5,221.6,Intact,Primary,
23445,2021,2021-09-17,2021-09-10.14,,,Female,26000,389.3,51.3,440.6,Intact,,
23446,2021,2021-09-10,2021-09-10.14,467809,2864800,,,,,,,,
23447,2021,2021-09-12,2021-09-11.01,,,Male,264,81.8,10.8,92.6,Intact,,
23448,2021,2021-09-11,2021-09-11.01,516207,2874058,,,,,,,,
23449,2021,2021-09-12,2021-09-11.02,,,Male,79,60.7,9.2,69.9,Intact,,
23450,2021,2021-09-11,2021-09-11.02,473666,2877224,,,,,,,,
23451,2021,2021-09-12,2021-09-11.03,,,Male,194,73.1,10.1,83.2,Intact,,
23452,2021,2021-09-11,2021-09-11.03,468831,2871690,,,,,,,,
23455,2021,2021-06-07,2021-06-02.06,,,Male,3288,181.0,25.1,206.1,Intact,Flaccid,
23459,2021,2021-09-17,2021-09-14.03,,,Female,122,63.6,9.4,73.0,,,
23460,2021,2021-09-14,2021-09-14.03,468877,2867524,,,,,,,,
23461,2021,2021-09-16,2021-09-14.04,,,Male,3000,168.0,21.5,189.5,Intact,,
23462,2021,2021-09-14,2021-09-14.04,468872,2864960,,,,,,,,
23463,2021,2021-09-16,2021-09-14.05,,,Male,3100,188.6,24.1,212.7,Intact,,
23464,2021,2021-09-14,2021-09-14.05,473629,2872998,,,,,,,,
23465,2021,2021-09-16,2021-09-14.06,,,Female,5300,222.4,30.6,253.0,Intact,,
23466,2021,2021-09-14,2021-09-14.06,470314,2875078,,,,,,,,
23467,2021,2021-09-15,2021-09-14.07,,,Male,231,77.9,12.0,89.9,Intact,,
23468,2021,2021-09-14,2021-09-14.07,470278,2875070,,,,,,,,
23469,2021,2021-09-15,2021-09-14.08,,,Female,207,76.8,10.6,87.4,Intact,,
23470,2021,2021-09-14,2021-09-14.08,465525,2865077,,,,,,,,
23471,2021,2021-09-17,2021-09-14.09,,,Female,127,69.3,9.5,78.8,,,
23472,2021,2021-09-14,2021-09-14.09,468873,2865872,,,,,,,,
23476,2021,2021-09-19,2021-09-15.06,,,Female,3800,186.2,26.9,213.1,Intact,,
23477,2021,2021-09-15,2021-09-15.06,478473,2861889,,,,,,,,
23483,2021,2021-07-06,2021-07-02.05,,,Male,3626,189.5,26.8,216.3,Intact,Flaccid,
23490,2021,2021-09-16,2021-09-15.07,,,Female,1088,132.5,15.4,147.9,Intact,,
23491,2021,2021-09-15,2021-09-15.07,468867,2866249,,,,,,,,
23493,2021,2021-09-16,2021-09-15.08,,,Male,91,65.0,9.0,74.0,Intact,,
23494,2021,2021-09-15,2021-09-15.08,471581,2875070,,,,,,,,
23500,2021,2021-07-06,2021-07-05.03,,,Male,2742,168.2,24.7,192.9,Intact,Flaccid,
23503,2021,2021-08-01,2021-07-29.25,,,Male,1922,154.5,21.7,176.2,Intact,Flaccid,
23506,2021,2021-08-01,2021-07-29.26,,,Male,4150,203.4,29.5,232.9,Intact,Flaccid,
23507,2021,2021-09-20,2021-09-19.01,,,Female,79,64.6,9.2,73.8,,,
23508,2021,2021-09-19,2021-09-19.01,473685,2876429,,,,,,,,
23509,2021,2021-09-20,2021-09-19.02,,,Male,86,63.6,9.0,72.6,,,
23510,2021,2021-09-19,2021-09-19.02,473670,2876597,,,,,,,,
23511,2021,2021-09-02,2021-08-29.01,,,Female,3170,166.5,25.6,192.1,Intact,Primary,
23512,2021,2021-09-27,2020-12-10.01,,,Male,7900,,,,,,
23523,2020,2020-04-27,Crabbe; 418,,,Male,8000,,,235.0,Intact,,
23525,2020,2020-04-27,Moody; 485,,,Male,6000,,,,Intact,,
23531,2018,2018-08-30,2018-08-30.10,565527,2816365,,,,,,,,
23533,2018,2018-08-30,2018-08-30.10,,,Male,120,58.8,7.4,66.2,Intact,Undeveloped,
23535,2020,2020-03-30,2020-03-30.01,507585,2849234,,,,,,,,
23537,2020,2020-03-29,2020-03-29.01,506804,2849235,,,,,,,,
23539,2020,2020-04-09,2020-04-09.15,489056,2860692,,,,,,,,
23540,2021,2021-09-18,2021-09-18.01,520279,2792647,,,,,,,,
23541,2020,2020-04-21,2020-04-21.17,491340,2850927,,,,,,,,
23542,2021,2021-09-19,2021-09-18.01,,,Female,470,93.5,11.8,105.3,Intact,,
23543,2020,2020-04-26,2020-04-26.03,477796,2861972,,,,,,,,
23545,2020,2020-04-10,2020-04-10.10,520298,2799683,,,,,,,,
23547,2020,2020-04-20,2020-04-20.01,507747,2849193,,,,,,,,
23549,2020,2020-04-23,2020-04-23.04,505182,2847603,,,,,,,,
23551,2020,2020-04-26,2020-04-26.01,482022,2861481,,,,,,,,
23553,2020,2020-04-26,2020-04-26.02,520299,2795065,,,,,,,,
23555,2020,2020-04-26,2020-04-26.04,513027,2787485,,,,,,,,
23556,2021,2021-09-22,2021-09-22.03,520294,2792850,,,,,,,,
23558,2021,2021-09-23,2021-09-22.03,,,Female,2530,153.2,22.3,175.5,Intact,,
23559,2020,2020-04-01,2020-03-30.01,,,Female,3044,176.2,25.0,201.2,Intact,Undeveloped,
23561,2020,2020-04-26,2020-04-26.01,,,Female,41100,436.9,53.0,489.9,Intact,Primary,
23563,2020,2020-04-26,2020-04-26.02,,,Female,4804,184.5,25.2,209.7,Intact,Secondary,8
23565,2020,2020-04-09,2020-04-09.15,,,,278,97.1,14.1,111.2,Intact,,
23567,2020,2020-04-10,2020-04-10.10,,,Male,5812,210.6,30.0,240.6,Intact,Flaccid,
23569,2020,2020-04-26,2020-04-26.03,,,Female,2004,145.1,20.1,165.2,Intact,Undeveloped,
23571,2020,2020-04-23,2020-04-23.04,,,Female,3500,182.7,27.3,210.0,Intact,Undeveloped,
23573,2020,2020-04-20,2020-04-20.01,,,Male,4398,186.4,28.4,214.8,Intact,Flaccid,
23575,2020,2020-04-21,2020-04-21.17,,,Female,30600,351.0,46.7,397.7,Intact,Primary,
23577,2020,2020-04-26,2020-04-26.04,,,Female,15500,295.9,39.3,335.2,Intact,Primary,
23579,2020,2020-05-18,2020-05-18.03,,,Female,23000,252.9,32.5,285.4,Intact,Primary,
23581,2020,2020-05-01,2020-05-01.05,514609,2788548,,,,,,,,
23583,2020,2020-05-26,2020-05-23.01,,,Male,3440,189.1,28.2,217.3,Intact,Flaccid,
23584,2020,2020-05-11,2020-05-11.01,544402,2832397,,,,,,,,
23586,2020,2020-05-03,2020-05-03.01,510502,2785412,,,,,,,,
23588,2020,2020-05-25,2020-05-25.03,542628,2833475,,,,,,,,
23590,2020,2020-05-25,2020-05-25.02,542631,2832399,,,,,,,,
23592,2020,2020-05-29,2020-05-29.12,488588,2860805,,,,,,,,
23594,2020,2020-05-30,2020-05-30.01,545026,2832401,,,,,,,,
23595,2021,2021-08-05,26Nov17.01,,,Male,10600,,,,,,
23596,2021,2021-03-31,30Oct19.01,487159,2863511,Male,6700,,,,,,
23597,2021,2021-06-09,30Oct19.01,,,Male,6600,,,,,,
23598,2021,2021-08-26,30Oct19.01,,,Male,9200,,,,,,
23599,2021,2021-03-18,31Oct19.04,477055,2860374,Male,,,,,,,
23600,2021,2021-07-31,31Oct19.04,,,Male,9800,,,,,,
23601,2021,2021-09-10,31Oct19.04,,,Male,9100,,,,,,
23602,2021,2021-08-26,31Oct19.04,,,Male,8700,,,,,,
23603,2021,2021-05-06,2021-05-04.14,473782,2871821,,,,,,,,
23604,2021,2021-05-06,2021-05-04.15,,,Female,3700,192.9,24.4,217.3,Intact,,
23605,2021,2021-05-04,2021-05-04.15,473733,2869909,,,,,,,,
23606,2021,2021-05-06,2021-05-04.14,,,Female,7000,222.5,30.4,252.9,Intact,,
23653,2021,2021-09-30,2021-09-30.07,533614,2807365,,,,,,,,
23655,2021,2021-10-01,2021-09-30.07,,,Male,2124,147.6,21.5,169.1,Intact,Flaccid,
23656,2021,2021-07-13,2021-07-04.03,,,Female,5448,220.3,30.9,251.2,Intact,Primary,
23657,2021,2021-07-15,2021-07-15.15,,,Female,1908,145.9,19.8,165.7,Intact,Undeveloped,
23658,2021,2021-07-16,2021-07-14.02,,,Female,3442,184.0,25.0,209.0,Intact,Primary,
23659,2021,2021-07-13,2021-07-04.01,,,Female,4994,215.2,30.0,245.2,Intact,Primary,
23660,2021,2021-07-15,2021-07-12.03,,,Female,3716,184.1,25.7,209.8,Intact,Undeveloped,
23661,2021,2021-07-13,2021-07-04.04,,,Male,2820,170.2,24.6,194.8,Intact,Flaccid,
23662,2021,2021-07-13,2021-07-12.01,,,Female,4466,196.1,27.3,223.4,Intact,Primary,
23663,2021,2021-07-13,2021-07-09.13,,,Male,5374,227.8,33.5,261.3,Intact,Flaccid,
23664,2021,2021-07-13,2021-07-04.02,,,Male,7604,229.1,34.7,263.8,Intact,Flaccid,
23665,2021,2021-06-07,2021-06-05.02,,,Female,6154,224.4,30.6,255.0,Intact,Primary,
